# hw_scsi_trace_753_wedge.csv - 53C96 trace-ring dump from the LIVE FPGA
#
# Captured 2026-08-07 on bitstream build_id=0xDD5127F3 while System 7.5.3 sat
# in the 'Starting up...' hang.  Hang signature confirmed to match the
# documented one BEFORE the dump was trusted: loop PCs 0x800a183a /
# 0x800a17b8 / 0x8009e74a / 0x8009e756 in pc-trace, and S+0x1A9 == 0 at
# 0x000A84A8.  Ring quiescence confirmed by sampling wr_ptr twice 1.5 s
# apart (stable at 2711) before freezing.
#
# Format: idx,rw,reg,byte,tstamp   (reg 0..c = 53C96 register, d = pseudo-DMA)
# 4096 entries, wrapped=1, oldest->newest.
757,R,d,70,100203
758,R,d,00,100203
759,R,d,60,100203
760,R,d,0a,100203
761,R,d,70,100204
762,R,d,00,100204
763,R,d,10,100204
764,R,d,2e,100204
765,R,d,ff,100204
766,R,d,99,100204
767,R,d,38,100204
768,R,d,80,100204
769,R,d,70,100205
770,R,d,01,100205
771,R,d,4c,100205
772,R,d,ee,100205
773,R,d,10,100205
774,R,d,88,100205
775,R,d,ff,100205
776,R,d,48,100205
777,R,d,4e,100206
778,R,d,5e,100206
779,R,d,4e,100206
780,R,d,75,100206
781,R,d,4e,100206
782,R,d,56,100206
783,R,d,ff,100206
784,R,d,d4,100207
785,R,d,2f,100207
786,R,d,07,100207
787,R,d,59,100207
788,R,d,8f,100207
789,R,d,3f,100207
790,R,d,3c,100207
791,R,d,a0,100207
792,R,d,89,100207
793,R,d,70,100208
794,R,d,00,100208
795,R,d,1f,100208
796,R,d,00,100208
797,R,d,4e,100208
798,R,d,ba,100208
799,R,d,07,100208
800,R,d,de,100208
801,R,d,59,100209
802,R,d,8f,100209
803,R,d,3f,100209
804,R,d,3c,100209
805,R,d,a8,100209
806,R,d,9f,100209
807,R,d,70,100209
808,R,d,01,100209
809,R,d,1f,100210
810,R,d,00,100210
811,R,d,4e,100210
812,R,d,ba,100210
813,R,d,07,100210
814,R,d,d0,100210
815,R,d,20,100210
816,R,d,1f,100211
817,R,d,b0,100211
818,R,d,9f,100211
819,R,d,67,100211
820,R,d,32,100211
821,R,d,70,100211
822,R,d,2c,100211
823,R,d,2f,100211
824,R,d,00,100211
825,R,d,48,100212
826,R,d,6e,100212
827,R,d,ff,100212
828,R,d,d4,100212
829,R,d,4e,100212
830,R,d,ba,100212
831,R,d,f6,100212
832,R,d,8e,100212
833,R,d,2d,100213
834,R,d,6e,100213
835,R,d,00,100213
836,R,d,08,100213
837,R,d,ff,100213
838,R,d,e0,100213
